,starting_lat,starting_long,amount
66426,40.565000000000005,-74.15,0.009819967266775777
66427,40.565000000000005,-74.14500000000001,0.008183306055646482
66428,40.565000000000005,-74.14,0.011456628477905073
66429,40.565000000000005,-74.135,0.009819967266775777
66430,40.565000000000005,-74.13000000000001,0.022913256955810146
66431,40.565000000000005,-74.125,0.02127659574468085
66432,40.565000000000005,-74.12,0.0032733224222585926
66433,40.565000000000005,-74.11500000000001,0.01309328968903437
66434,40.565000000000005,-74.11,0.03600654664484452
66435,40.565000000000005,-74.105,0.01800327332242226
66436,40.565000000000005,-74.10000000000001,0.0016366612111292963
66437,40.565000000000005,-74.095,0.0016366612111292963
67133,40.57,-74.15,0.0032733224222585926
67134,40.57,-74.14500000000001,0.008183306055646482
67135,40.57,-74.14,0.016366612111292964
67136,40.57,-74.135,0.008183306055646482
67137,40.57,-74.13000000000001,0.014729950900163666
67138,40.57,-74.125,0.014729950900163666
67139,40.57,-74.12,0.027823240589198037
67140,40.57,-74.11500000000001,0.027823240589198037
67141,40.57,-74.11,0.03764320785597381
67142,40.57,-74.105,0.02127659574468085
67143,40.57,-74.10000000000001,0.0425531914893617
67144,40.57,-74.095,0.08019639934533551
67145,40.57,-74.09,0.01800327332242226
67161,40.57,-74.01,0.009819967266775777
67162,40.57,-74.00500000000001,0.016366612111292964
67836,40.575,-74.17,0.0016366612111292963
67837,40.575,-74.165,0.0016366612111292963
67838,40.575,-74.16000000000001,0.0032733224222585926
67841,40.575,-74.14500000000001,0.0032733224222585926
67842,40.575,-74.14,0.004909983633387889
67843,40.575,-74.135,0.004909983633387889
67844,40.575,-74.13000000000001,0.011456628477905073
67845,40.575,-74.125,0.016366612111292964
67846,40.575,-74.12,0.058919803600654665
67847,40.575,-74.11500000000001,0.0032733224222585926
67848,40.575,-74.11,0.01309328968903437
67849,40.575,-74.105,0.027823240589198037
67850,40.575,-74.10000000000001,0.054009819967266774
67851,40.575,-74.095,0.03273322422258593
67852,40.575,-74.09,0.01309328968903437
67853,40.575,-74.08500000000001,0.024549918166939442
67854,40.575,-74.08000000000001,0.008183306055646482
67867,40.575,-74.015,0.009819967266775777
67868,40.575,-74.01,0.01309328968903437
67869,40.575,-74.00500000000001,0.03273322422258593
68545,40.58,-74.16000000000001,0.006546644844517185
68546,40.58,-74.155,0.011456628477905073
68547,40.58,-74.15,0.004909983633387889
68550,40.58,-74.135,0.0016366612111292963
68551,40.58,-74.13000000000001,0.006546644844517185
68554,40.58,-74.11500000000001,0.0032733224222585926
68555,40.58,-74.11,0.02127659574468085
68556,40.58,-74.105,0.024549918166939442
68557,40.58,-74.10000000000001,0.0425531914893617
68558,40.58,-74.095,0.022913256955810146
68559,40.58,-74.09,0.03764320785597381
68560,40.58,-74.08500000000001,0.0016366612111292963
68561,40.58,-74.08000000000001,0.0016366612111292963
68576,40.58,-74.00500000000001,0.014729950900163666
69245,40.585,-74.19500000000001,0.008183306055646482
69246,40.585,-74.19000000000001,0.014729950900163666
69250,40.585,-74.17,0.006546644844517185
69251,40.585,-74.165,0.02127659574468085
69252,40.585,-74.16000000000001,0.008183306055646482
69253,40.585,-74.155,0.011456628477905073
69254,40.585,-74.15,0.024549918166939442
69261,40.585,-74.11500000000001,0.0016366612111292963
69262,40.585,-74.11,0.0016366612111292963
69263,40.585,-74.105,0.01800327332242226
69264,40.585,-74.10000000000001,0.05073649754500818
69265,40.585,-74.095,0.031096563011456628
69266,40.585,-74.09,0.01309328968903437
69268,40.585,-74.08000000000001,0.0032733224222585926
69269,40.585,-74.075,0.019639934533551555
69270,40.585,-74.07000000000001,0.0016366612111292963
69952,40.59,-74.19500000000001,0.01309328968903437
69953,40.59,-74.19000000000001,0.02618657937806874
69954,40.59,-74.185,0.022913256955810146
69958,40.59,-74.165,0.03273322422258593
69959,40.59,-74.16000000000001,0.07201309328968904
69960,40.59,-74.155,0.02127659574468085
69961,40.59,-74.15,0.0032733224222585926
69962,40.59,-74.14500000000001,0.006546644844517185
69963,40.59,-74.14,0.031096563011456628
69969,40.59,-74.11,0.0016366612111292963
69970,40.59,-74.105,0.014729950900163666
69971,40.59,-74.10000000000001,0.03600654664484452
69972,40.59,-74.095,0.031096563011456628
69973,40.59,-74.09,0.029459901800327332
69974,40.59,-74.08500000000001,0.02618657937806874
69975,40.59,-74.08000000000001,0.02127659574468085
69976,40.59,-74.075,0.027823240589198037
69977,40.59,-74.07000000000001,0.07855973813420622
69978,40.59,-74.06500000000001,0.0425531914893617
70661,40.595,-74.185,0.004909983633387889
70664,40.595,-74.17,0.01309328968903437
70665,40.595,-74.165,0.01309328968903437
70666,40.595,-74.16000000000001,0.004909983633387889
70669,40.595,-74.14500000000001,0.006546644844517185
70670,40.595,-74.14,0.004909983633387889
70671,40.595,-74.135,0.011456628477905073
70672,40.595,-74.13000000000001,0.016366612111292964
70674,40.595,-74.12,0.0016366612111292963
70675,40.595,-74.11500000000001,0.0032733224222585926
70676,40.595,-74.11,0.004909983633387889
70677,40.595,-74.105,0.004909983633387889
70678,40.595,-74.10000000000001,0.006546644844517185
70679,40.595,-74.095,0.0032733224222585926
70680,40.595,-74.09,0.019639934533551555
70681,40.595,-74.08500000000001,0.009819967266775777
70682,40.595,-74.08000000000001,0.009819967266775777
70683,40.595,-74.075,0.01800327332242226
70684,40.595,-74.07000000000001,0.03927986906710311
70685,40.595,-74.06500000000001,0.06710310965630115
70696,40.595,-74.01,0.02127659574468085
70697,40.595,-74.00500000000001,0.31260229132569556
71366,40.6,-74.19500000000001,0.004909983633387889
71369,40.6,-74.18,0.0032733224222585926
71370,40.6,-74.17500000000001,0.0016366612111292963
71371,40.6,-74.17,0.009819967266775777
71372,40.6,-74.165,0.01309328968903437
71375,40.6,-74.15,0.0016366612111292963
71376,40.6,-74.14500000000001,0.0016366612111292963
71377,40.6,-74.14,0.006546644844517185
71378,40.6,-74.135,0.03764320785597381
71379,40.6,-74.13000000000001,0.07692307692307693
71380,40.6,-74.125,0.014729950900163666
71381,40.6,-74.12,0.004909983633387889
71382,40.6,-74.11500000000001,0.01309328968903437
71383,40.6,-74.11,0.0032733224222585926
71384,40.6,-74.105,0.0016366612111292963
71385,40.6,-74.10000000000001,0.044189852700491
71386,40.6,-74.095,0.029459901800327332
71387,40.6,-74.09,0.011456628477905073
71388,40.6,-74.08500000000001,0.019639934533551555
71389,40.6,-74.08000000000001,0.04091653027823241
71390,40.6,-74.075,0.016366612111292964
71391,40.6,-74.07000000000001,0.01800327332242226
71392,40.6,-74.06500000000001,0.019639934533551555
71393,40.6,-74.06,0.0016366612111292963
71401,40.6,-74.02000000000001,0.009819967266775777
71402,40.6,-74.015,0.04582651391162029
71403,40.6,-74.01,0.07201309328968904
71404,40.6,-74.00500000000001,0.049099836333878884
72077,40.605000000000004,-74.17500000000001,0.011456628477905073
72078,40.605000000000004,-74.17,0.01800327332242226
72079,40.605000000000004,-74.165,0.031096563011456628
72080,40.605000000000004,-74.16000000000001,0.03436988543371522
72081,40.605000000000004,-74.155,0.009819967266775777
72082,40.605000000000004,-74.15,0.004909983633387889
72083,40.605000000000004,-74.14500000000001,0.011456628477905073
72084,40.605000000000004,-74.14,0.009819967266775777
72085,40.605000000000004,-74.135,0.044189852700491
72086,40.605000000000004,-74.13000000000001,0.05237315875613748
72087,40.605000000000004,-74.125,0.022913256955810146
72088,40.605000000000004,-74.12,0.016366612111292964
72089,40.605000000000004,-74.11500000000001,0.009819967266775777
72091,40.605000000000004,-74.105,0.0016366612111292963
72092,40.605000000000004,-74.10000000000001,0.008183306055646482
72093,40.605000000000004,-74.095,0.01800327332242226
72094,40.605000000000004,-74.09,0.03273322422258593
72095,40.605000000000004,-74.08500000000001,0.02127659574468085
72096,40.605000000000004,-74.08000000000001,0.022913256955810146
72097,40.605000000000004,-74.075,0.011456628477905073
72098,40.605000000000004,-74.07000000000001,0.019639934533551555
72099,40.605000000000004,-74.06500000000001,0.01309328968903437
72100,40.605000000000004,-74.06,0.006546644844517185
72104,40.605000000000004,-74.04,0.0016366612111292963
72106,40.605000000000004,-74.03,0.0032733224222585926
72108,40.605000000000004,-74.02000000000001,0.0032733224222585926
72109,40.605000000000004,-74.015,0.027823240589198037
72110,40.605000000000004,-74.01,0.031096563011456628
72111,40.605000000000004,-74.00500000000001,0.062193126022913256
72781,40.61,-74.19000000000001,0.0016366612111292963
72783,40.61,-74.18,0.0016366612111292963
72785,40.61,-74.17,0.011456628477905073
72786,40.61,-74.165,0.022913256955810146
72787,40.61,-74.16000000000001,0.031096563011456628
72788,40.61,-74.155,0.011456628477905073
72789,40.61,-74.15,0.02127659574468085
72790,40.61,-74.14500000000001,0.004909983633387889
72791,40.61,-74.14,0.11620294599018004
72792,40.61,-74.135,0.03600654664484452
72793,40.61,-74.13000000000001,0.05237315875613748
72794,40.61,-74.125,0.11129296235679215
72795,40.61,-74.12,0.02127659574468085
72796,40.61,-74.11500000000001,0.01800327332242226
72797,40.61,-74.11,0.019639934533551555
72798,40.61,-74.105,0.022913256955810146
72799,40.61,-74.10000000000001,0.016366612111292964
72800,40.61,-74.095,0.0032733224222585926
72801,40.61,-74.09,0.03927986906710311
72802,40.61,-74.08500000000001,0.02618657937806874
72803,40.61,-74.08000000000001,0.029459901800327332
72804,40.61,-74.075,0.03273322422258593
72805,40.61,-74.07000000000001,0.049099836333878884
72806,40.61,-74.06500000000001,0.022913256955810146
72811,40.61,-74.04,0.011456628477905073
72812,40.61,-74.03500000000001,0.014729950900163666
72813,40.61,-74.03,0.0032733224222585926
72816,40.61,-74.015,0.022913256955810146
72817,40.61,-74.01,0.02618657937806874
72818,40.61,-74.00500000000001,0.09492635024549918
73492,40.615,-74.17,0.019639934533551555
73493,40.615,-74.165,0.011456628477905073
73494,40.615,-74.16000000000001,0.019639934533551555
73495,40.615,-74.155,0.04582651391162029
73496,40.615,-74.15,0.04091653027823241
73497,40.615,-74.14500000000001,0.03764320785597381
73498,40.615,-74.14,0.02127659574468085
73499,40.615,-74.135,0.022913256955810146
73500,40.615,-74.13000000000001,0.02127659574468085
73501,40.615,-74.125,0.03600654664484452
73502,40.615,-74.12,0.022913256955810146
73503,40.615,-74.11500000000001,0.0016366612111292963
73504,40.615,-74.11,0.0032733224222585926
73505,40.615,-74.105,0.011456628477905073
73506,40.615,-74.10000000000001,0.01309328968903437
73507,40.615,-74.095,0.011456628477905073
73508,40.615,-74.09,0.07528641571194762
73509,40.615,-74.08500000000001,0.08019639934533551
73510,40.615,-74.08000000000001,0.011456628477905073
73511,40.615,-74.075,0.02618657937806874
73512,40.615,-74.07000000000001,0.016366612111292964
73513,40.615,-74.06500000000001,0.009819967266775777
73518,40.615,-74.04,0.01309328968903437
73519,40.615,-74.03500000000001,0.05564648117839607
73520,40.615,-74.03,0.04091653027823241
73521,40.615,-74.025,0.044189852700491
73522,40.615,-74.02000000000001,0.027823240589198037
73523,40.615,-74.015,0.008183306055646482
73524,40.615,-74.01,0.03600654664484452
73525,40.615,-74.00500000000001,0.024549918166939442
74199,40.620000000000005,-74.17,0.006546644844517185
74200,40.620000000000005,-74.165,0.088379705400982
74201,40.620000000000005,-74.16000000000001,0.049099836333878884
74202,40.620000000000005,-74.155,0.016366612111292964
74203,40.620000000000005,-74.15,0.019639934533551555
74204,40.620000000000005,-74.14500000000001,0.024549918166939442
74205,40.620000000000005,-74.14,0.03273322422258593
74206,40.620000000000005,-74.135,0.07364975450081833
74207,40.620000000000005,-74.13000000000001,0.03927986906710311
74208,40.620000000000005,-74.125,0.022913256955810146
74209,40.620000000000005,-74.12,0.0016366612111292963
74210,40.620000000000005,-74.11500000000001,0.014729950900163666
74212,40.620000000000005,-74.105,0.0016366612111292963
74215,40.620000000000005,-74.09,0.02618657937806874
74216,40.620000000000005,-74.08500000000001,0.07528641571194762
74217,40.620000000000005,-74.08000000000001,0.04091653027823241
74218,40.620000000000005,-74.075,0.02127659574468085
74224,40.620000000000005,-74.045,0.006546644844517185
74225,40.620000000000005,-74.04,0.006546644844517185
74226,40.620000000000005,-74.03500000000001,0.03600654664484452
74227,40.620000000000005,-74.03,0.088379705400982
74228,40.620000000000005,-74.025,0.06873977086743044
74229,40.620000000000005,-74.02000000000001,0.04091653027823241
74230,40.620000000000005,-74.015,0.022913256955810146
74231,40.620000000000005,-74.01,0.029459901800327332
74232,40.620000000000005,-74.00500000000001,0.049099836333878884
74904,40.625,-74.18,0.0016366612111292963
74906,40.625,-74.17,0.02127659574468085
74907,40.625,-74.165,0.03600654664484452
74908,40.625,-74.16000000000001,0.11456628477905073
74909,40.625,-74.155,0.06546644844517185
74910,40.625,-74.15,0.07364975450081833
74911,40.625,-74.14500000000001,0.05073649754500818
74912,40.625,-74.14,0.06710310965630115
74913,40.625,-74.135,0.1276595744680851
74914,40.625,-74.13000000000001,0.1260229132569558
74915,40.625,-74.125,0.044189852700491
74916,40.625,-74.12,0.05237315875613748
74917,40.625,-74.11500000000001,0.05237315875613748
74918,40.625,-74.11,0.01800327332242226
74919,40.625,-74.105,0.024549918166939442
74921,40.625,-74.095,0.019639934533551555
74922,40.625,-74.09,0.006546644844517185
74923,40.625,-74.08500000000001,0.09819967266775777
74924,40.625,-74.08000000000001,0.05237315875613748
74925,40.625,-74.075,0.0032733224222585926
74931,40.625,-74.045,0.0016366612111292963
74932,40.625,-74.04,0.011456628477905073
74933,40.625,-74.03500000000001,0.022913256955810146
74934,40.625,-74.03,0.031096563011456628
74935,40.625,-74.025,0.08346972176759411
74936,40.625,-74.02000000000001,0.11456628477905073
74937,40.625,-74.015,0.024549918166939442
74938,40.625,-74.01,0.022913256955810146
74939,40.625,-74.00500000000001,0.11456628477905073
75613,40.63,-74.17,0.02618657937806874
75614,40.63,-74.165,0.02127659574468085
75615,40.63,-74.16000000000001,0.062193126022913256
75616,40.63,-74.155,0.019639934533551555
75617,40.63,-74.15,0.04091653027823241
75618,40.63,-74.14500000000001,0.058919803600654665
75619,40.63,-74.14,0.06873977086743044
75620,40.63,-74.135,0.09328968903436989
75621,40.63,-74.13000000000001,0.057283142389525366
75622,40.63,-74.125,0.09983633387888707
75623,40.63,-74.12,0.05073649754500818
75624,40.63,-74.11500000000001,0.01309328968903437
75625,40.63,-74.11,0.031096563011456628
75626,40.63,-74.105,0.019639934533551555
75627,40.63,-74.10000000000001,0.029459901800327332
75628,40.63,-74.095,0.06710310965630115
75629,40.63,-74.09,0.044189852700491
75630,40.63,-74.08500000000001,0.04582651391162029
75631,40.63,-74.08000000000001,0.06873977086743044
75639,40.63,-74.04,0.022913256955810146
75640,40.63,-74.03500000000001,0.01309328968903437
75641,40.63,-74.03,0.07855973813420622
75642,40.63,-74.025,0.054009819967266774
75643,40.63,-74.02000000000001,0.022913256955810146
75644,40.63,-74.015,0.06546644844517185
75645,40.63,-74.01,0.07855973813420622
75646,40.63,-74.00500000000001,0.06382978723404255
76319,40.635,-74.17500000000001,0.031096563011456628
76320,40.635,-74.17,0.024549918166939442
76321,40.635,-74.165,0.044189852700491
76322,40.635,-74.16000000000001,0.0425531914893617
76323,40.635,-74.155,0.057283142389525366
76324,40.635,-74.15,0.03273322422258593
76325,40.635,-74.14500000000001,0.022913256955810146
76326,40.635,-74.14,0.049099836333878884
76327,40.635,-74.135,0.06382978723404255
76328,40.635,-74.13000000000001,0.05237315875613748
76329,40.635,-74.125,0.10310965630114566
76330,40.635,-74.12,0.058919803600654665
76331,40.635,-74.11500000000001,0.058919803600654665
76332,40.635,-74.11,0.024549918166939442
76333,40.635,-74.105,0.0032733224222585926
76334,40.635,-74.10000000000001,0.004909983633387889
76335,40.635,-74.095,0.03436988543371522
76336,40.635,-74.09,0.1342062193126023
76337,40.635,-74.08500000000001,0.19148936170212766
76338,40.635,-74.08000000000001,0.062193126022913256
76339,40.635,-74.075,0.004909983633387889
76346,40.635,-74.04,0.019639934533551555
76347,40.635,-74.03500000000001,0.044189852700491
76348,40.635,-74.03,0.06710310965630115
76349,40.635,-74.025,0.03436988543371522
76350,40.635,-74.02000000000001,0.057283142389525366
76351,40.635,-74.015,0.15384615384615385
76352,40.635,-74.01,0.05073649754500818
76353,40.635,-74.00500000000001,0.07528641571194762
77026,40.64,-74.17500000000001,0.0016366612111292963
77027,40.64,-74.17,0.016366612111292964
77033,40.64,-74.14,0.0016366612111292963
77034,40.64,-74.135,0.009819967266775777
77037,40.64,-74.12,0.014729950900163666
77038,40.64,-74.11500000000001,0.024549918166939442
77039,40.64,-74.11,0.008183306055646482
77041,40.64,-74.10000000000001,0.024549918166939442
77042,40.64,-74.095,0.029459901800327332
77043,40.64,-74.09,0.06382978723404255
77044,40.64,-74.08500000000001,0.049099836333878884
77045,40.64,-74.08000000000001,0.06710310965630115
77046,40.64,-74.075,0.004909983633387889
77055,40.64,-74.03,0.004909983633387889
77056,40.64,-74.025,0.03273322422258593
77057,40.64,-74.02000000000001,0.10474631751227496
77058,40.64,-74.015,0.14238952536824878
77059,40.64,-74.01,0.07855973813420622
77060,40.64,-74.00500000000001,0.03927986906710311
77747,40.645,-74.105,0.0016366612111292963
77749,40.645,-74.095,0.008183306055646482
77750,40.645,-74.09,0.04746317512274959
77751,40.645,-74.08500000000001,0.0032733224222585926
77752,40.645,-74.08000000000001,0.0016366612111292963
77763,40.645,-74.025,0.006546644844517185
77764,40.645,-74.02000000000001,0.03764320785597381
77765,40.645,-74.015,0.1342062193126023
77766,40.645,-74.01,0.10474631751227496
77767,40.645,-74.00500000000001,0.03273322422258593
78471,40.65,-74.02000000000001,0.0016366612111292963
78472,40.65,-74.015,0.07855973813420622
78473,40.65,-74.01,0.14238952536824878
78474,40.65,-74.00500000000001,0.02127659574468085
79178,40.655,-74.02000000000001,0.0016366612111292963
79179,40.655,-74.015,0.0016366612111292963
79180,40.655,-74.01,0.0032733224222585926
79181,40.655,-74.00500000000001,0.10310965630114566
79888,40.660000000000004,-74.00500000000001,0.0016366612111292963
80594,40.665,-74.01,0.0016366612111292963
81299,40.67,-74.02000000000001,0.0016366612111292963
81300,40.67,-74.015,0.006546644844517185
81301,40.67,-74.01,0.0032733224222585926
81302,40.67,-74.00500000000001,0.011456628477905073
82006,40.675000000000004,-74.02000000000001,0.0032733224222585926
82007,40.675000000000004,-74.015,0.06546644844517185
82008,40.675000000000004,-74.01,0.014729950900163666
82009,40.675000000000004,-74.00500000000001,0.11620294599018004
82712,40.68,-74.025,0.0016366612111292963
82715,40.68,-74.01,0.006546644844517185
82716,40.68,-74.00500000000001,0.2520458265139116
83422,40.685,-74.01,0.0016366612111292963
83423,40.685,-74.00500000000001,0.054009819967266774
84127,40.690000000000005,-74.02000000000001,0.0016366612111292963
84130,40.690000000000005,-74.00500000000001,0.0032733224222585926
85541,40.7,-74.02000000000001,0.0016366612111292963
85542,40.7,-74.015,0.06382978723404255
85543,40.7,-74.01,0.01309328968903437
86248,40.705,-74.02000000000001,0.03273322422258593
86249,40.705,-74.015,0.25368248772504093
86250,40.705,-74.01,0.2193126022913257
86251,40.705,-74.00500000000001,0.24713584288052373
86955,40.71,-74.02000000000001,0.029459901800327332
